"activity_id","deal_id","is_completed","user_id","activity_type","activity_name","user_name","user_email","modified_ts","due_date"
798510,906314,1,969,after_close_call,After Close Call,Luis Wilson,richard50@example.com,2024-09-23 02:48:29.785,2024-04-01 10:53:45.000
798972,749350,1,182,meeting,Sales Call 1,Raymond Valenzuela,johnsonmargaret@example.com,2024-05-11 04:55:02.442,2024-01-04 07:18:41.000
799021,730475,1,1130,after_close_call,After Close Call,Kathryn Martinez,luiscooley@example.net,2024-06-07 05:36:53.554,2024-03-17 22:10:52.000
799195,838251,1,1102,sc_2,Sales Call 2,Christopher Pennington,mvargas@example.com,2024-09-02 02:28:47.629,2024-06-20 07:20:47.000
799606,932270,1,648,after_close_call,After Close Call,Whitney Rogers,patriciamorton@example.net,2024-01-08 07:08:31.716,2024-02-20 06:45:53.000
799803,456162,1,1185,after_close_call,After Close Call,Dana Merritt,huffrobert@example.net,2024-04-16 21:22:58.377,2024-03-29 08:08:55.000
799829,615122,1,1671,after_close_call,After Close Call,Stephanie Bennett,welchrobert@example.net,2024-10-18 22:27:23.360,2024-08-02 23:58:10.000
800382,923021,1,1199,after_close_call,After Close Call,Lorraine Powell,chensley@example.net,2024-06-25 18:49:07.737,2024-07-25 11:29:25.000
800571,517520,1,1291,after_close_call,After Close Call,Michael Hill,tbarrera@example.com,2024-05-08 08:01:05.224,2024-05-28 12:42:33.000
800723,984805,1,447,meeting,Sales Call 1,Paul Turner,gregory66@example.org,2024-02-18 06:52:13.607,2024-05-19 05:04:06.000
800891,128749,1,10,sc_2,Sales Call 2,Chris Anderson,mariaalvarez@example.com,2024-04-27 01:03:55.320,2024-01-22 18:22:54.000
801657,164148,1,1743,after_close_call,After Close Call,Brian Clark,stephanie94@example.org,2024-10-10 04:02:11.492,2024-04-13 14:58:36.000
801825,370370,1,1154,after_close_call,After Close Call,Peter Castro,vjohnson@example.com,2024-10-12 15:38:46.243,2024-08-22 20:48:49.000
802029,467728,1,170,sc_2,Sales Call 2,Victoria Gray,schroedermatthew@example.net,2024-03-14 02:43:03.918,2024-01-20 06:15:18.000
802456,976667,1,1300,after_close_call,After Close Call,Corey Berger,tonyahansen@example.net,2024-10-25 23:38:20.599,2024-03-22 10:03:19.000
802941,985295,1,718,meeting,Sales Call 1,Troy Carroll,allison80@example.com,2024-06-01 15:07:59.934,2024-04-27 18:55:18.000
805025,656073,1,1626,meeting,Sales Call 1,Melissa Bell,hayden28@example.com,2024-07-22 17:11:51.790,2024-03-12 09:57:06.000
806443,967035,1,169,sc_2,Sales Call 2,Gary Anderson,hsmith@example.com,2024-01-06 16:57:40.306,2024-07-10 00:33:45.000
806949,747497,1,218,after_close_call,After Close Call,Benjamin Haas,taylorkevin@example.net,2024-06-01 13:41:16.604,2024-02-17 15:09:23.000
807335,311734,1,1719,meeting,Sales Call 1,Kayla Nunez,april28@example.net,2024-06-02 09:30:57.657,2024-06-18 22:23:07.000
808769,250522,1,1180,after_close_call,After Close Call,Eric Riley,bushalvin@example.org,2024-07-04 17:43:41.953,2024-03-28 02:52:33.000
809636,830761,1,1013,after_close_call,After Close Call,Scott Spencer,seanmorton@example.com,2024-01-22 14:40:30.207,2024-02-02 07:38:11.000
811345,123627,1,1216,meeting,Sales Call 1,Charles Montgomery,ogonzalez@example.org,2024-04-13 19:53:36.369,2024-02-25 06:56:53.000
811862,803116,1,375,after_close_call,After Close Call,Jesse Fields,castrochristopher@example.net,2024-02-21 07:23:30.669,2024-06-25 18:47:19.000
812054,376446,1,1039,sc_2,Sales Call 2,Tony Espinoza,james25@example.net,2024-08-18 23:35:57.029,2024-05-06 02:04:28.000
812592,861184,1,449,after_close_call,After Close Call,Phillip Kaufman,donna66@example.org,2024-04-04 22:17:35.982,2024-07-17 08:26:12.000
813101,307390,1,1778,meeting,Sales Call 1,Kevin Miller,eileen68@example.net,2024-08-18 13:25:05.112,2024-05-16 17:01:48.000
813883,758528,1,491,meeting,Sales Call 1,Kevin Pierce,morgancarr@example.net,2024-07-31 02:55:39.983,2024-09-01 07:49:26.000
814451,350660,1,1265,after_close_call,After Close Call,Daniel Williams,prichards@example.net,2024-07-10 09:30:14.823,2024-08-27 11:26:08.000
814462,579881,1,893,after_close_call,After Close Call,Janet Wilson,craiggarcia@example.org,2024-09-14 19:57:19.908,2024-02-23 07:00:11.000
814792,243431,1,627,after_close_call,After Close Call,Elizabeth Mann,wwilliams@example.com,2024-05-19 17:55:37.138,2024-05-23 03:21:45.000
814867,712913,1,472,after_close_call,After Close Call,Christine Fox,nguerrero@example.org,2024-03-16 01:24:42.645,2024-06-17 15:12:33.000
816361,543634,1,532,meeting,Sales Call 1,John Jensen,stephen66@example.net,2024-06-28 08:37:17.294,2024-08-12 14:19:14.000
817167,210889,1,1304,sc_2,Sales Call 2,Brian Roberts,umayo@example.net,2024-07-28 17:05:49.858,2024-08-02 22:20:27.000
817939,986078,1,737,meeting,Sales Call 1,Deborah Garza,gcampbell@example.org,2024-01-15 01:41:54.324,2024-05-29 15:36:28.000
818846,544231,1,1669,sc_2,Sales Call 2,Paul Ford,kayla67@example.com,2024-01-31 21:55:26.287,2024-05-22 03:36:14.000
819676,504662,1,1023,after_close_call,After Close Call,Taylor Cunningham,santoscourtney@example.net,2024-03-02 22:23:54.944,2024-01-16 04:03:55.000
820141,942799,1,376,meeting,Sales Call 1,Jason Fitzgerald,nicole09@example.net,2024-01-16 21:09:02.716,2024-02-17 17:01:39.000
821134,926520,1,171,meeting,Sales Call 1,Beth Arellano,sean06@example.com,2024-09-28 10:48:27.871,2024-07-13 21:06:08.000
821365,575297,1,633,after_close_call,After Close Call,Scott Johnson,reidsteven@example.org,2024-09-19 06:02:05.760,2024-02-26 14:44:10.000
821899,588771,1,659,meeting,Sales Call 1,James Dillon,blackrachel@example.com,2024-05-31 17:18:31.278,2024-05-07 08:23:06.000
822861,564971,1,1403,sc_2,Sales Call 2,Judy Martin,cabreraregina@example.net,2024-07-08 22:14:40.314,2024-03-08 12:37:37.000
823879,465219,1,1440,after_close_call,After Close Call,William Aguilar,karen75@example.net,2024-06-18 00:11:16.523,2024-04-12 21:31:36.000
823915,176535,1,840,meeting,Sales Call 1,April Ferrell,fletcherderek@example.org,2024-06-02 12:35:13.409,2024-02-03 01:35:13.000
824328,232005,1,982,meeting,Sales Call 1,Ashley Brooks,joannamendez@example.org,2024-03-17 16:25:20.379,2024-02-16 07:43:52.000
824679,505188,1,813,sc_2,Sales Call 2,Anthony Anderson,annaboone@example.org,2024-05-22 06:09:49.222,2024-01-28 19:36:18.000
825759,280689,1,195,after_close_call,After Close Call,Martin Love,scottcervantes@example.net,2024-03-14 01:42:51.297,2024-01-05 17:41:51.000
826733,520178,1,1226,meeting,Sales Call 1,Frank Martinez,shawn44@example.net,2024-09-01 17:02:27.302,2024-06-12 02:40:20.000
826975,508267,1,381,sc_2,Sales Call 2,Holly Garcia,flowerschris@example.org,2024-02-04 21:14:48.845,2024-01-14 15:53:59.000
827029,227290,1,1507,after_close_call,After Close Call,Angela Quinn,davisstacey@example.net,2024-03-07 07:59:47.409,2024-03-09 08:48:44.000
827104,117607,1,222,meeting,Sales Call 1,Maria Aguilar,williampowell@example.com,2024-07-31 08:08:10.826,2024-05-31 21:00:01.000
827288,694944,1,403,sc_2,Sales Call 2,Mark Wood,ryanmontgomery@example.com,2024-06-16 10:05:56.369,2024-01-14 18:48:31.000
827667,480678,1,310,sc_2,Sales Call 2,Pedro Garcia,fryetara@example.org,2024-06-22 12:45:15.920,2024-09-04 00:39:58.000
828114,837731,1,452,sc_2,Sales Call 2,Jessica Allen,qruiz@example.net,2024-06-26 19:17:06.851,2024-06-07 01:01:24.000
829531,335634,1,1089,sc_2,Sales Call 2,Charles Daugherty,johnsnyder@example.net,2024-07-09 16:54:40.472,2024-03-09 07:38:24.000
830039,104109,1,1126,sc_2,Sales Call 2,Mark Thomas,miguellane@example.com,2024-02-27 03:17:12.075,2024-06-19 13:51:44.000
830087,801600,1,1051,after_close_call,After Close Call,Phillip Harper,erichoffman@example.com,2024-05-23 16:24:04.636,2024-06-11 11:17:28.000
831330,126124,1,911,sc_2,Sales Call 2,Tiffany Thompson,shane54@example.net,2024-04-19 23:47:19.837,2024-01-30 01:15:31.000
831495,672028,1,1551,meeting,Sales Call 1,Amanda Ford,kimberly62@example.net,2024-05-30 13:22:56.251,2024-01-17 04:31:43.000
831659,777825,1,880,sc_2,Sales Call 2,Omar Wagner,fvelez@example.org,2024-03-02 10:48:23.682,2024-08-09 11:21:47.000
834305,221661,1,1057,after_close_call,After Close Call,Matthew Roberts,padillalonnie@example.net,2024-03-10 10:42:10.032,2024-07-03 21:52:13.000
834490,402606,1,1136,after_close_call,After Close Call,Colin Bishop Jr.,bobbystevens@example.com,2024-06-09 09:48:33.454,2024-07-25 01:54:21.000
834512,957164,1,1503,sc_2,Sales Call 2,Charles Miller,coreyharvey@example.org,2024-03-30 17:56:51.416,2024-02-14 21:40:51.000
836208,328664,1,445,meeting,Sales Call 1,Kathryn Briggs,annettesmith@example.net,2024-03-14 18:39:09.668,2024-07-23 07:53:58.000
836214,799466,1,1010,meeting,Sales Call 1,Janet Wong,andresbrown@example.org,2024-02-24 18:43:45.934,2024-08-25 14:39:20.000
836334,779799,1,1267,sc_2,Sales Call 2,Susan Davila,anthonyhamilton@example.org,2024-05-22 15:07:23.025,2024-08-09 04:46:12.000
837266,415876,1,966,meeting,Sales Call 1,Jeremy Lane,mckinneyallison@example.com,2024-04-23 18:59:12.625,2024-01-27 18:21:09.000
837467,503227,1,1132,after_close_call,After Close Call,Dawn Hester,roykristina@example.org,2024-09-25 03:30:37.570,2024-05-29 18:51:38.000
837709,525158,1,838,meeting,Sales Call 1,Bryan Flores,kennethfox@example.org,2024-08-28 12:49:47.806,2024-02-04 12:09:38.000
838370,896419,1,578,sc_2,Sales Call 2,Cynthia Payne,ramseyelizabeth@example.org,2024-10-22 19:08:01.419,2024-05-26 11:40:42.000
838581,694647,1,827,meeting,Sales Call 1,Jonathan Willis,cblackburn@example.com,2024-06-03 21:17:12.648,2024-06-27 01:06:42.000
840158,282017,1,1140,meeting,Sales Call 1,Katherine Silva,george71@example.org,2024-09-23 16:49:08.925,2024-03-30 09:36:28.000
840871,825001,1,418,after_close_call,After Close Call,Lindsey Noble,stephanie59@example.com,2024-02-02 13:07:44.736,2024-05-20 09:27:37.000
841218,431790,1,5,sc_2,Sales Call 2,Tiffany Estrada,hughesshawn@example.com,2024-10-21 00:23:43.249,2024-02-22 14:14:04.000
841761,701080,1,820,meeting,Sales Call 1,Melissa Trujillo,allenwilson@example.net,2024-08-26 15:18:56.696,2024-03-24 02:19:16.000
841848,617091,1,1451,meeting,Sales Call 1,Tina Turner,vjones@example.org,2024-07-03 16:49:18.227,2024-08-14 05:38:11.000
842354,968970,1,97,after_close_call,After Close Call,Larry Perry,jennifer17@example.org,2024-01-20 15:36:26.305,2024-06-03 08:09:01.000
842663,542554,1,1369,meeting,Sales Call 1,Heather Mcguire,wterry@example.org,2024-05-12 17:53:07.812,2024-04-22 16:05:49.000
843035,169188,1,218,meeting,Sales Call 1,Benjamin Haas,taylorkevin@example.net,2024-06-01 13:41:16.604,2024-01-01 10:52:54.000
843304,905565,1,1286,sc_2,Sales Call 2,Ryan Ramos,jacobcummings@example.net,2024-03-09 05:50:01.839,2024-03-12 15:53:19.000
843496,662954,1,416,sc_2,Sales Call 2,Debra Luna,josephpace@example.com,2024-08-30 12:02:37.977,2024-06-08 18:51:00.000
844189,503603,1,323,meeting,Sales Call 1,David Johnson,barkerbenjamin@example.net,2024-06-10 14:11:54.969,2024-03-24 00:07:11.000
845798,119499,1,1675,after_close_call,After Close Call,Elizabeth Russell,aramsey@example.net,2024-07-25 09:43:42.433,2024-06-29 09:40:41.000
845868,521938,1,1499,sc_2,Sales Call 2,Jeff Medina,warerobert@example.org,2024-02-20 05:16:12.552,2024-07-04 12:51:03.000
846903,362177,1,40,after_close_call,After Close Call,Brendan Taylor,pwiggins@example.org,2024-06-03 00:17:37.329,2024-01-15 11:45:06.000
847220,663308,1,280,sc_2,Sales Call 2,Cynthia Griffin,dalexander@example.org,2024-03-27 17:12:20.028,2024-09-06 18:43:55.000
847614,596289,1,828,after_close_call,After Close Call,Jeremy Nelson,kharris@example.com,2024-02-20 11:22:34.482,2024-01-18 21:57:59.000
847818,706897,1,424,after_close_call,After Close Call,Jessica Flowers,donna04@example.com,2024-05-31 01:40:47.695,2024-06-28 17:01:01.000
849005,333490,1,1597,sc_2,Sales Call 2,Linda Summers,bridgetreed@example.net,2024-06-07 06:00:56.417,2024-01-23 00:47:13.000
849876,794195,1,1375,sc_2,Sales Call 2,Mia Peterson,vjones@example.com,2024-02-09 10:00:37.310,2024-05-16 04:26:32.000
851091,379655,1,1036,sc_2,Sales Call 2,John Lyons,janet17@example.org,2024-07-09 05:16:14.497,2024-05-28 22:42:05.000
852280,311972,1,1187,after_close_call,After Close Call,Jennifer Tucker,harrisalyssa@example.org,2024-08-17 16:24:54.168,2024-02-26 03:05:00.000
852349,191741,1,1154,sc_2,Sales Call 2,Peter Castro,vjohnson@example.com,2024-10-12 15:38:46.243,2024-08-09 15:28:48.000
852514,529132,1,612,after_close_call,After Close Call,Victor Mooney Jr.,erogers@example.org,2024-05-29 08:41:44.774,2024-08-20 12:19:39.000
852929,504829,1,1243,after_close_call,After Close Call,Vanessa Dennis,elozano@example.org,2024-02-01 15:44:57.434,2024-01-03 11:17:51.000
853244,308015,1,834,after_close_call,After Close Call,Kathy Smith,galvandennis@example.org,2024-03-29 21:40:45.754,2024-01-10 00:23:33.000
853709,226910,1,1346,after_close_call,After Close Call,James Davis,danielhiggins@example.com,2024-06-30 02:50:22.594,2024-04-28 05:49:53.000
854039,748669,1,901,meeting,Sales Call 1,Diana Wilson,johnsonkenneth@example.net,2024-05-06 14:01:23.364,2024-08-17 03:45:22.000
854531,480577,1,381,after_close_call,After Close Call,Holly Garcia,flowerschris@example.org,2024-02-04 21:14:48.845,2024-04-22 16:12:37.000
854722,499325,1,1684,after_close_call,After Close Call,Erika Hernandez,gentrytonya@example.org,2024-04-10 08:11:52.065,2024-05-06 19:02:32.000
854987,354523,1,960,sc_2,Sales Call 2,Peter Rice,snash@example.com,2024-05-10 01:27:27.113,2024-03-09 17:27:36.000
855199,686583,1,1220,meeting,Sales Call 1,Katrina Thompson,nstrickland@example.org,2024-07-15 04:04:43.680,2024-05-22 18:00:22.000
855660,939728,1,1338,sc_2,Sales Call 2,Stephen Cook,taylorcox@example.net,2024-08-08 22:35:04.618,2024-02-12 10:58:12.000
855686,163390,1,392,meeting,Sales Call 1,Daniel Smith,vlyons@example.com,2024-07-14 22:29:52.636,2024-07-24 02:53:36.000
856052,163959,1,1588,after_close_call,After Close Call,Kristin Gibson,michellemurray@example.org,2024-05-06 03:58:21.483,2024-07-20 13:52:07.000
856281,828903,1,719,meeting,Sales Call 1,Alyssa Mcfarland,jennifer09@example.org,2024-01-24 05:44:31.670,2024-04-06 12:01:32.000
858254,730168,1,1239,after_close_call,After Close Call,Jose Brown,rhondamartinez@example.org,2024-01-17 06:11:00.164,2024-05-25 12:54:06.000
858612,224902,1,502,sc_2,Sales Call 2,Rebecca Solis,jrobertson@example.org,2024-02-07 21:35:02.509,2024-01-24 18:25:16.000
858651,397998,1,664,meeting,Sales Call 1,John Miller,douglasjoyce@example.net,2024-06-26 15:04:55.169,2024-01-08 10:04:19.000
859042,425628,1,1682,after_close_call,After Close Call,Jackie Herman,saraharmstrong@example.com,2024-04-01 20:25:11.637,2024-08-09 14:11:28.000
859056,321171,1,591,meeting,Sales Call 1,Tracy Warner,natasha06@example.com,2024-09-30 17:34:05.015,2024-09-12 08:43:48.000
859893,356108,1,209,meeting,Sales Call 1,Jasmine Sullivan,alexander95@example.com,2024-07-26 04:23:53.686,2024-04-17 16:00:56.000
860704,492751,1,318,sc_2,Sales Call 2,Tracey Jackson,vargaspamela@example.com,2024-03-24 08:34:10.247,2024-09-07 09:08:59.000
860883,622852,1,1721,after_close_call,After Close Call,Linda Castaneda,lawrencesmith@example.com,2024-07-06 16:55:42.593,2024-01-04 05:41:07.000
860930,123947,1,134,sc_2,Sales Call 2,Katie Reese,johnsondawn@example.com,2024-02-20 02:12:11.242,2024-06-14 04:42:24.000
861015,688674,1,121,after_close_call,After Close Call,Michael Williams,sholt@example.org,2024-01-22 16:05:51.023,2024-07-05 21:42:38.000
861801,323801,1,1046,sc_2,Sales Call 2,Natasha Horn,sthompson@example.net,2024-05-27 06:57:21.380,2024-04-27 00:12:08.000
861908,588852,1,301,sc_2,Sales Call 2,Joseph Lee,fmiller@example.com,2024-10-15 02:50:38.596,2024-09-08 03:42:12.000
862513,689901,1,403,sc_2,Sales Call 2,Mark Wood,ryanmontgomery@example.com,2024-06-16 10:05:56.369,2024-02-09 17:49:08.000
862533,218803,1,395,after_close_call,After Close Call,Courtney Benson,laura84@example.net,2024-06-10 08:37:28.236,2024-07-12 11:55:21.000
862687,512527,1,154,after_close_call,After Close Call,Kathy Allen,pbaker@example.com,2024-07-26 11:22:00.234,2024-05-18 01:32:32.000
863422,896737,1,1402,sc_2,Sales Call 2,Kevin Riley,james43@example.net,2024-09-28 17:42:16.890,2024-07-24 16:55:02.000
863731,333539,1,18,meeting,Sales Call 1,Matthew Cook,richard51@example.net,2024-07-17 00:09:58.891,2024-02-10 23:03:39.000
863955,763989,1,1684,sc_2,Sales Call 2,Erika Hernandez,gentrytonya@example.org,2024-04-10 08:11:52.065,2024-04-02 19:37:06.000
864154,260356,1,719,sc_2,Sales Call 2,Alyssa Mcfarland,jennifer09@example.org,2024-01-24 05:44:31.670,2024-05-02 10:51:45.000
864353,973517,1,1013,after_close_call,After Close Call,Scott Spencer,seanmorton@example.com,2024-01-22 14:40:30.207,2024-09-08 16:05:07.000
864425,527056,1,763,meeting,Sales Call 1,Sara Avery,lancebutler@example.com,2024-08-21 01:11:58.654,2024-08-31 21:36:47.000
864780,440844,1,1619,after_close_call,After Close Call,Joseph Rogers,bowenjeffrey@example.org,2024-01-25 19:25:04.415,2024-07-17 09:04:46.000
865187,526133,1,16,after_close_call,After Close Call,Abigail Medina,michaellee@example.org,2024-07-14 00:26:02.847,2024-04-06 18:43:26.000
865282,992981,1,1152,after_close_call,After Close Call,Kevin Ferguson,fshepard@example.org,2024-06-07 21:48:16.805,2024-05-04 19:13:27.000
865836,161548,1,449,meeting,Sales Call 1,Phillip Kaufman,donna66@example.org,2024-04-04 22:17:35.982,2024-08-03 07:22:38.000
866106,465376,1,1037,meeting,Sales Call 1,Michael Dunn,rstewart@example.org,2024-04-20 22:09:55.367,2024-04-24 10:55:11.000
866343,773695,1,1473,sc_2,Sales Call 2,Guy Robertson,emily83@example.net,2024-02-26 06:53:28.290,2024-08-01 00:27:29.000
868248,235248,1,278,meeting,Sales Call 1,Nicolas Lopez,jessica25@example.org,2024-01-24 19:42:37.414,2024-03-10 16:36:31.000
868494,886427,1,317,meeting,Sales Call 1,Dennis Reeves,debramoody@example.net,2024-09-06 03:35:41.452,2024-07-09 20:01:16.000
869682,599895,1,1446,sc_2,Sales Call 2,Kathleen Hinton,saradelgado@example.com,2024-06-18 05:05:17.223,2024-07-29 13:56:12.000
869774,690749,1,1581,meeting,Sales Call 1,Kayla Mitchell,stevenhale@example.net,2024-09-29 23:28:23.257,2024-03-16 17:06:54.000
869991,396230,1,1509,meeting,Sales Call 1,Michael Boyd,brownrachel@example.net,2024-09-11 14:49:24.054,2024-01-12 01:09:07.000
870004,570909,1,1574,sc_2,Sales Call 2,Sherri Tucker,jpayne@example.org,2024-01-10 06:05:34.765,2024-05-13 18:02:46.000
870232,680082,1,765,sc_2,Sales Call 2,Andre Williams,oscar58@example.net,2024-09-15 18:56:50.565,2024-01-20 20:26:36.000
870771,671339,1,1006,sc_2,Sales Call 2,Connie Cruz,deborahmyers@example.org,2024-10-06 11:04:58.753,2024-09-04 03:35:50.000
870984,520733,1,136,sc_2,Sales Call 2,Marc Phelps,collinstimothy@example.org,2024-03-04 05:13:05.387,2024-01-21 22:43:46.000
871258,242611,1,1771,sc_2,Sales Call 2,Grace Gonzalez,ksmith@example.org,2024-10-11 19:52:50.930,2024-02-15 04:57:04.000
871825,759022,1,1189,sc_2,Sales Call 2,Courtney Watts,phamilton@example.com,2024-06-28 23:03:21.074,2024-05-01 23:01:26.000
871915,930511,1,168,sc_2,Sales Call 2,Gloria Lewis,dustin04@example.net,2024-05-30 00:49:56.467,2024-02-26 18:56:34.000
872609,211284,1,805,sc_2,Sales Call 2,Ivan Melton,shannonhorton@example.net,2024-06-22 01:57:41.567,2024-01-17 09:46:20.000
872687,336210,1,1696,after_close_call,After Close Call,Herbert Estrada,ashley25@example.org,2024-02-11 17:52:50.373,2024-01-28 17:36:34.000
872875,789255,1,350,meeting,Sales Call 1,Patricia Rodriguez,uwilliams@example.com,2024-07-19 05:46:54.763,2024-05-14 01:58:35.000
873035,808570,1,357,meeting,Sales Call 1,Andrea George,michellejohnson@example.net,2024-05-13 18:05:12.687,2024-05-24 07:38:46.000
874125,447267,1,1352,meeting,Sales Call 1,Bailey Jenkins,donald17@example.net,2024-09-27 16:41:06.679,2024-07-11 16:12:23.000
874671,363863,1,1541,after_close_call,After Close Call,Megan Ayala,saramartin@example.com,2024-10-27 07:03:22.793,2024-05-19 05:32:00.000
874753,526854,1,462,meeting,Sales Call 1,Jason Monroe,billyjohnson@example.com,2024-02-08 23:53:12.094,2024-06-17 15:14:20.000
875151,809184,1,493,after_close_call,After Close Call,Lisa Powell,james81@example.com,2024-08-16 08:15:04.261,2024-05-02 21:59:07.000
875527,630334,1,1704,sc_2,Sales Call 2,David Sanders,michelle10@example.net,2024-06-22 19:19:25.630,2024-06-28 00:03:27.000
875955,290147,1,154,sc_2,Sales Call 2,Kathy Allen,pbaker@example.com,2024-07-26 11:22:00.234,2024-05-16 04:58:18.000
876213,438573,1,672,meeting,Sales Call 1,Caitlyn Bryant,pjames@example.com,2024-10-07 15:48:00.083,2024-06-20 04:22:18.000
877315,462735,1,1627,sc_2,Sales Call 2,Alexander Beck,maureenthompson@example.com,2024-10-16 21:30:24.614,2024-08-07 01:35:40.000
877505,306220,1,1579,sc_2,Sales Call 2,Christopher Turner,vasquezjill@example.net,2024-03-13 23:38:31.679,2024-07-19 07:41:08.000
878129,183722,1,1499,meeting,Sales Call 1,Jeff Medina,warerobert@example.org,2024-02-20 05:16:12.552,2024-03-29 02:06:17.000
878624,640850,1,816,sc_2,Sales Call 2,Anthony Reynolds,mballard@example.net,2024-10-06 02:04:03.469,2024-03-14 08:22:18.000
879091,644258,1,1690,meeting,Sales Call 1,Joseph Murphy,david39@example.net,2024-08-02 15:54:44.892,2024-05-22 09:56:43.000
880517,788740,1,1136,after_close_call,After Close Call,Colin Bishop Jr.,bobbystevens@example.com,2024-06-09 09:48:33.454,2024-06-16 07:47:58.000
881075,915178,1,375,after_close_call,After Close Call,Jesse Fields,castrochristopher@example.net,2024-02-21 07:23:30.669,2024-03-16 17:42:43.000
882375,371017,1,960,sc_2,Sales Call 2,Peter Rice,snash@example.com,2024-05-10 01:27:27.113,2024-01-26 18:02:38.000
883996,273790,1,801,meeting,Sales Call 1,Kyle Byrd,ramirezcaleb@example.org,2024-08-11 06:59:56.855,2024-05-21 22:07:41.000
884740,986286,1,1724,sc_2,Sales Call 2,Daniel Doyle,scottfrederick@example.com,2024-01-12 21:43:55.476,2024-03-24 19:24:15.000
885056,585170,1,1469,sc_2,Sales Call 2,Christopher King,summer20@example.net,2024-03-13 13:27:28.373,2024-09-08 11:20:00.000
885646,735689,1,1317,after_close_call,After Close Call,Spencer White,huntjulie@example.net,2024-04-21 04:02:29.652,2024-05-16 21:42:27.000
885875,199552,1,1084,after_close_call,After Close Call,Angela Chaney,lweeks@example.com,2024-07-09 19:07:06.267,2024-07-13 14:18:13.000
886690,681861,1,815,sc_2,Sales Call 2,Michele Webster,tammy69@example.net,2024-07-11 18:12:35.601,2024-03-05 12:57:27.000
887524,645678,1,606,sc_2,Sales Call 2,David Webster,phillip75@example.org,2024-04-20 09:10:19.466,2024-07-01 07:12:27.000
887592,289678,1,1561,sc_2,Sales Call 2,Christina Cain,sallison@example.net,2024-08-06 08:03:49.023,2024-02-04 01:48:58.000
887671,190836,1,565,sc_2,Sales Call 2,Rebecca Page,christina26@example.org,2024-04-27 02:33:23.872,2024-03-12 03:19:17.000
887756,129073,1,1657,sc_2,Sales Call 2,Gina Perez,wedwards@example.org,2024-02-17 17:06:01.431,2024-07-16 02:20:14.000
889792,411371,1,783,sc_2,Sales Call 2,Barbara Rodriguez,david48@example.org,2024-07-31 10:08:31.385,2024-07-06 03:49:07.000
889836,112449,1,1023,meeting,Sales Call 1,Taylor Cunningham,santoscourtney@example.net,2024-03-02 22:23:54.944,2024-03-19 10:27:13.000
890520,459114,1,1379,after_close_call,After Close Call,Jessica Mcdowell,fchapman@example.org,2024-08-10 13:42:08.408,2024-04-12 14:05:04.000
890663,816935,1,552,after_close_call,After Close Call,Laura Washington,lopeznathan@example.net,2024-06-01 18:23:10.629,2024-02-28 00:35:04.000
890773,706278,1,1380,after_close_call,After Close Call,Melissa Parsons,christine95@example.net,2024-06-09 15:43:51.774,2024-02-01 08:14:09.000
891426,573954,1,60,meeting,Sales Call 1,John Gilbert,wigginsjustin@example.org,2024-10-03 21:03:19.304,2024-01-05 23:33:59.000
892512,271244,1,1573,sc_2,Sales Call 2,Jessica Kim,williamsshirley@example.org,2024-08-23 16:10:02.589,2024-01-10 17:49:27.000
892557,492757,1,415,after_close_call,After Close Call,Sarah Williams MD,angel27@example.net,2024-09-21 22:34:52.985,2024-06-07 12:31:31.000
893028,293529,1,1002,meeting,Sales Call 1,Phyllis Allen,kimberlylopez@example.org,2024-01-27 13:19:16.421,2024-07-25 02:36:28.000
894793,107532,1,1356,after_close_call,After Close Call,Tina Perkins,castanedatamara@example.net,2024-07-10 09:51:54.251,2024-01-27 21:50:39.000
894980,662135,1,259,sc_2,Sales Call 2,Timothy Johnson,pjohnson@example.net,2024-03-17 15:01:05.649,2024-04-02 07:44:30.000
895132,339275,1,1062,meeting,Sales Call 1,Mary Carlson,ysalazar@example.org,2024-01-30 10:45:22.157,2024-02-05 00:44:41.000
895259,883008,1,1013,sc_2,Sales Call 2,Scott Spencer,seanmorton@example.com,2024-01-22 14:40:30.207,2024-02-03 18:46:12.000
895600,620384,1,418,meeting,Sales Call 1,Lindsey Noble,stephanie59@example.com,2024-02-02 13:07:44.736,2024-03-22 18:54:41.000
895625,140743,1,844,meeting,Sales Call 1,Michael Wilson,johndudley@example.net,2024-03-08 14:06:25.217,2024-09-10 03:29:13.000
896048,982368,1,137,sc_2,Sales Call 2,Anthony Serrano,robinsonroger@example.com,2024-09-04 22:57:22.241,2024-04-05 03:03:51.000
896099,960007,1,214,meeting,Sales Call 1,Deborah Cowan,jessica83@example.net,2024-09-03 00:02:12.530,2024-02-19 05:49:02.000
896187,468606,1,249,meeting,Sales Call 1,Kelly Freeman,gadams@example.org,2024-03-02 20:22:48.249,2024-05-03 14:57:39.000
897590,696913,1,1132,meeting,Sales Call 1,Dawn Hester,roykristina@example.org,2024-09-25 03:30:37.570,2024-01-25 09:55:37.000
898262,784876,1,1057,meeting,Sales Call 1,Matthew Roberts,padillalonnie@example.net,2024-03-10 10:42:10.032,2024-05-28 15:16:36.000
899565,330731,1,450,meeting,Sales Call 1,Joshua Snyder,barnesashley@example.org,2024-07-06 07:40:33.300,2024-01-11 07:44:47.000
899582,472526,1,1677,sc_2,Sales Call 2,Kevin Jones,catherine61@example.net,2024-09-26 00:34:42.472,2024-04-06 23:40:48.000
